Model,DPO4054B
Firmware Version,3.22

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.01
Horizontal Delay,0.00088
Sample Interval,1e-05
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Vertical Position,0
,
,
,
Label,
TIME,CH1
7.850e-03,0.12
7.860e-03,0.12
7.870e-03,0.12
7.880e-03,0.12
7.890e-03,0.12
7.900e-03,0.12
7.910e-03,0.12
7.920e-03,0.12
7.930e-03,0.12
7.940e-03,0.12
7.950e-03,0.12
7.960e-03,0.12
7.970e-03,0.12
7.980e-03,0.08
7.990e-03,0.1
8.000e-03,0.14
8.010e-03,0.1
8.020e-03,0.12
8.030e-03,0.14
8.040e-03,0.12
8.050e-03,0.12
8.060e-03,0.08
8.070e-03,0.12
8.080e-03,0.1
8.090e-03,0.1
8.100e-03,0.12
8.110e-03,0.12
8.120e-03,0.12
8.130e-03,0.12
8.140e-03,0.1
8.150e-03,0.1
8.160e-03,0.14
8.170e-03,0.12
8.180e-03,0.12
8.190e-03,0.1
8.200e-03,0.1
8.210e-03,0.12
8.220e-03,0.12
8.230e-03,0.12
8.240e-03,0.12
8.250e-03,0.12
8.260e-03,0.12
8.270e-03,0.12
8.280e-03,0.12
8.290e-03,0.12
8.300e-03,0.12
8.310e-03,0.1
8.320e-03,0.12
8.330e-03,0.12
8.340e-03,0.12
8.350e-03,0.12
8.360e-03,0.12
8.370e-03,0.1
8.380e-03,0.1
8.390e-03,0.14
8.400e-03,0.14
8.410e-03,0.1
8.420e-03,0.1
8.430e-03,0.12
8.440e-03,0.12
8.450e-03,0.12
8.460e-03,0.12
8.470e-03,0.12
8.480e-03,0.12
8.490e-03,0.12
8.500e-03,0.16
8.510e-03,0.1
8.520e-03,0.14
8.530e-03,0.12
8.540e-03,0.12
8.550e-03,0.12
8.560e-03,0.14
8.570e-03,0.12
8.580e-03,0.12
8.590e-03,0.12
8.600e-03,0.12
8.610e-03,0.12
8.620e-03,0.12
8.630e-03,0.12
8.640e-03,0.1
8.650e-03,0.12
8.660e-03,0.12
8.670e-03,0.12
8.680e-03,0.1
8.690e-03,0.12
8.700e-03,0.12
8.710e-03,0.1
8.720e-03,0.12
8.730e-03,0.1
8.740e-03,0.12
8.750e-03,0.12
8.760e-03,0.14
8.770e-03,0.14
8.780e-03,0.12
8.790e-03,0.12
8.800e-03,0.12
8.810e-03,0.12
8.820e-03,0.1
8.830e-03,0.12
8.840e-03,0.12
8.850e-03,0.12
8.860e-03,0.1
8.870e-03,0.12
8.880e-03,0.12
8.890e-03,0.12
8.900e-03,0.1
8.910e-03,0.1
8.920e-03,0.12
8.930e-03,0.12
8.940e-03,0.14
8.950e-03,0.12
8.960e-03,0.1
8.970e-03,0.12
8.980e-03,0.12
8.990e-03,0.12
9.000e-03,0.12
9.010e-03,0.12
9.020e-03,0.12
9.030e-03,0.1
9.040e-03,0.1
9.050e-03,0.12
9.060e-03,0.1
9.070e-03,0.12
9.080e-03,0.12
9.090e-03,0.12
9.100e-03,0.12
9.110e-03,0.12
9.120e-03,0.1
9.130e-03,0.14
9.140e-03,0.12
9.150e-03,0.12
9.160e-03,0.12
9.170e-03,0.12
9.180e-03,0.12
9.190e-03,0.1
9.200e-03,0.12
9.210e-03,0.1
9.220e-03,0.12
9.230e-03,0.12
9.240e-03,0.12
9.250e-03,0.12
9.260e-03,0.12
9.270e-03,0.12
9.280e-03,0.12
9.290e-03,0.1
9.300e-03,0.1
9.310e-03,0.12
9.320e-03,0.12
9.330e-03,0.12
9.340e-03,0.12
9.350e-03,0.12
9.360e-03,0.14
9.370e-03,0.08
9.380e-03,0.12
9.390e-03,0.12
9.400e-03,0.12
9.410e-03,0.12
9.420e-03,0.12
9.430e-03,0.14
9.440e-03,0.12
9.450e-03,0.12
9.460e-03,0.1
9.470e-03,0.12
9.480e-03,0.12
9.490e-03,0.12
9.500e-03,0.12
9.510e-03,0.12
9.520e-03,0.12
9.530e-03,0.12
9.540e-03,0.14
9.550e-03,0.12
9.560e-03,0.1
9.570e-03,0.12
9.580e-03,0.12
9.590e-03,0.12
9.600e-03,0.12
9.610e-03,0.12
9.620e-03,0.12
9.630e-03,0.12
9.640e-03,0.12
9.650e-03,0.12
9.660e-03,0.12
9.670e-03,0.12
9.680e-03,0.12
9.690e-03,0.14
9.700e-03,0.1
9.710e-03,0.12
9.720e-03,0.12
9.730e-03,0.12
9.740e-03,0.14
9.750e-03,0.12
9.760e-03,0.12
9.770e-03,0.12
9.780e-03,0.12
9.790e-03,0.12
9.800e-03,0.12
9.810e-03,0.1
9.820e-03,0.1
9.830e-03,0.12
9.840e-03,0.12
9.850e-03,0.12
9.860e-03,0.14
9.870e-03,0.14
9.880e-03,0.12
9.890e-03,0.12
9.900e-03,0.12
9.910e-03,0.12
9.920e-03,0.14
9.930e-03,0.12
9.940e-03,0.1
9.950e-03,0.12
9.960e-03,0.12
9.970e-03,0.12
9.980e-03,0.12
9.990e-03,0.12
1.000e-02,0.12
1.001e-02,0.12
1.002e-02,0.12
1.003e-02,0.14
1.004e-02,0.12
1.005e-02,0.1
1.006e-02,0.48
1.007e-02,0.48
1.008e-02,0.5
1.009e-02,0.48
1.010e-02,0.5
1.011e-02,0.48
1.012e-02,0.5
1.013e-02,0.48
1.014e-02,0.5
1.015e-02,0.5
1.016e-02,0.48
1.017e-02,0.48
1.018e-02,0.48
1.019e-02,0.48
1.020e-02,0.5
1.021e-02,0.5
1.022e-02,0.48
1.023e-02,0.5
1.024e-02,0.5
1.025e-02,0.48
1.026e-02,0.5
1.027e-02,0.48
1.028e-02,0.5
1.029e-02,0.48
1.030e-02,0.5
1.031e-02,0.52
1.032e-02,0.48
1.033e-02,0.46
1.034e-02,0.48
1.035e-02,0.5
1.036e-02,0.5
1.037e-02,0.5
1.038e-02,0.48
1.039e-02,0.48
1.040e-02,0.5
1.041e-02,0.48
1.042e-02,0.5
1.043e-02,0.48
1.044e-02,0.5
1.045e-02,0.5
1.046e-02,0.5
1.047e-02,0.5
1.048e-02,0.5
1.049e-02,0.5
1.050e-02,0.5
1.051e-02,0.5
1.052e-02,0.5
1.053e-02,0.48
1.054e-02,0.48
1.055e-02,0.46
1.056e-02,0.5
1.057e-02,0.5
1.058e-02,0.48
1.059e-02,0.48
1.060e-02,0.48
1.061e-02,0.5
1.062e-02,0.48
1.063e-02,0.5
1.064e-02,0.5
1.065e-02,0.48
1.066e-02,0.48
1.067e-02,0.5
1.068e-02,0.48
1.069e-02,0.46
1.070e-02,0.5
1.071e-02,0.5
1.072e-02,0.5
1.073e-02,0.48
1.074e-02,0.5
1.075e-02,0.48
1.076e-02,0.48
1.077e-02,0.5
1.078e-02,0.5
1.079e-02,0.5
1.080e-02,0.48
1.081e-02,0.5
1.082e-02,0.5
1.083e-02,0.5
1.084e-02,0.5
1.085e-02,0.48
1.086e-02,0.48
1.087e-02,0.48
1.088e-02,0.5
1.089e-02,0.5
1.090e-02,0.48
1.091e-02,0.5
1.092e-02,0.5
1.093e-02,0.5
1.094e-02,0.5
1.095e-02,0.5
1.096e-02,0.5
1.097e-02,0.48
1.098e-02,0.48
1.099e-02,0.48
1.100e-02,0.48
1.101e-02,0.48
1.102e-02,0.48
1.103e-02,0.5
1.104e-02,0.48
1.105e-02,0.48
1.106e-02,0.46
1.107e-02,0.5
1.108e-02,0.5
1.109e-02,0.5
1.110e-02,0.48
1.111e-02,0.48
1.112e-02,0.5
1.113e-02,0.5
1.114e-02,0.48
1.115e-02,0.5
1.116e-02,0.48
1.117e-02,0.48
1.118e-02,0.5
1.119e-02,0.48
1.120e-02,0.48
1.121e-02,0.46
1.122e-02,0.5
1.123e-02,0.48
1.124e-02,0.5
1.125e-02,0.48
1.126e-02,0.5
1.127e-02,0.48
1.128e-02,0.5
1.129e-02,0.48
1.130e-02,0.48
1.131e-02,0.46
1.132e-02,0.48
1.133e-02,0.48
1.134e-02,0.5
1.135e-02,0.48
1.136e-02,0.48
1.137e-02,0.5
1.138e-02,0.48
1.139e-02,0.48
1.140e-02,0.46
1.141e-02,0.48
1.142e-02,0.48
1.143e-02,0.5
1.144e-02,0.48
1.145e-02,0.48
1.146e-02,0.52
1.147e-02,0.5
1.148e-02,0.48
1.149e-02,0.48
1.150e-02,0.5
1.151e-02,0.5
1.152e-02,0.48
1.153e-02,0.5
1.154e-02,0.5
1.155e-02,0.48
1.156e-02,0.48
1.157e-02,0.5
1.158e-02,0.48
1.159e-02,0.5
1.160e-02,0.48
1.161e-02,0.5
1.162e-02,0.5
1.163e-02,0.48
1.164e-02,0.48
1.165e-02,0.5
1.166e-02,0.48
1.167e-02,0.46
1.168e-02,0.5
1.169e-02,0.48
1.170e-02,0.5
1.171e-02,0.5
1.172e-02,0.5
1.173e-02,0.5
1.174e-02,0.5
1.175e-02,0.48
1.176e-02,0.5
1.177e-02,0.5
1.178e-02,0.48
1.179e-02,0.48
1.180e-02,0.48
1.181e-02,0.48
1.182e-02,0.46
1.183e-02,0.46
1.184e-02,0.5
1.185e-02,0.46
1.186e-02,0.48
1.187e-02,0.5
1.188e-02,0.48
1.189e-02,0.5
1.190e-02,0.48
1.191e-02,0.48
1.192e-02,0.48
1.193e-02,0.5
1.194e-02,0.5
1.195e-02,0.48
1.196e-02,0.48
1.197e-02,0.48
1.198e-02,0.46
1.199e-02,0.48
1.200e-02,0.5
1.201e-02,0.48
1.202e-02,0.5
1.203e-02,0.48
1.204e-02,0.46
1.205e-02,0.5
1.206e-02,0.46
1.207e-02,0.5
1.208e-02,0.48
1.209e-02,0.5
1.210e-02,0.48
1.211e-02,0.5
1.212e-02,0.48
1.213e-02,0.48
1.214e-02,0.48
1.215e-02,0.48
1.216e-02,0.48
1.217e-02,0.48
1.218e-02,0.46
1.219e-02,0.48
1.220e-02,0.48
1.221e-02,0.48
1.222e-02,0.48
1.223e-02,0.5
1.224e-02,0.5
1.225e-02,0.48
1.226e-02,0.48
1.227e-02,0.48
1.228e-02,0.48
1.229e-02,0.5
1.230e-02,0.48
1.231e-02,0.48
1.232e-02,0.48
1.233e-02,0.48
1.234e-02,0.48
1.235e-02,0.5
1.236e-02,0.48
1.237e-02,0.5
1.238e-02,0.5
1.239e-02,0.5
1.240e-02,0.48
1.241e-02,0.46
1.242e-02,0.5
1.243e-02,0.46
1.244e-02,0.48
1.245e-02,0.5
1.246e-02,0.5
1.247e-02,0.5
1.248e-02,0.5
1.249e-02,0.5
1.250e-02,0.5
1.251e-02,0.48
1.252e-02,0.46
1.253e-02,0.5
1.254e-02,0.48
1.255e-02,0.48
1.256e-02,0.5
1.257e-02,0.48
1.258e-02,0.48
1.259e-02,0.5
1.260e-02,0.5
1.261e-02,0.48
1.262e-02,0.5
1.263e-02,0.5
1.264e-02,0.48
1.265e-02,0.5
1.266e-02,0.48
1.267e-02,0.5
1.268e-02,0.5
1.269e-02,0.48
1.270e-02,0.48
1.271e-02,0.5
1.272e-02,0.48
1.273e-02,0.5
1.274e-02,0.48
1.275e-02,0.48
1.276e-02,0.48
1.277e-02,0.5
1.278e-02,0.48
1.279e-02,0.48
1.280e-02,0.5
1.281e-02,0.5
1.282e-02,0.5
1.283e-02,0.5
1.284e-02,0.52
1.285e-02,0.52
1.286e-02,0.46
1.287e-02,0.48
1.288e-02,0.48
1.289e-02,0.5
1.290e-02,0.5
1.291e-02,0.5
1.292e-02,0.52
1.293e-02,0.48
1.294e-02,0.5
1.295e-02,0.48
1.296e-02,0.48
1.297e-02,0.48
1.298e-02,0.5
1.299e-02,0.5
1.300e-02,0.5
1.301e-02,0.5
1.302e-02,0.5
1.303e-02,0.48
1.304e-02,0.5
1.305e-02,0.48
1.306e-02,0.52
1.307e-02,0.48
1.308e-02,0.5
1.309e-02,0.48
1.310e-02,0.5
1.311e-02,0.5
1.312e-02,0.5
1.313e-02,0.48
1.314e-02,0.48
1.315e-02,0.5
1.316e-02,0.48
1.317e-02,0.48
1.318e-02,0.5
1.319e-02,0.48
1.320e-02,0.5
1.321e-02,0.5
1.322e-02,0.48
1.323e-02,0.48
1.324e-02,0.5
1.325e-02,0.48
1.326e-02,0.5
1.327e-02,0.48
1.328e-02,0.5
1.329e-02,0.5
1.330e-02,0.5
1.331e-02,0.5
1.332e-02,0.48
1.333e-02,0.48
1.334e-02,0.48
1.335e-02,0.5
1.336e-02,0.48
1.337e-02,0.5
1.338e-02,0.48
1.339e-02,0.48
1.340e-02,0.5
1.341e-02,0.5
1.342e-02,0.5
1.343e-02,0.5
1.344e-02,0.46
1.345e-02,0.48
1.346e-02,0.48
1.347e-02,0.5
1.348e-02,0.5
1.349e-02,0.5
1.350e-02,0.46
1.351e-02,0.5
1.352e-02,0.5
1.353e-02,0.48
1.354e-02,0.5
1.355e-02,0.48
1.356e-02,0.46
1.357e-02,0.5
1.358e-02,0.5
1.359e-02,0.48
1.360e-02,0.46
1.361e-02,0.48
1.362e-02,0.48
1.363e-02,0.5
1.364e-02,0.5
1.365e-02,0.46
1.366e-02,0.48
1.367e-02,0.48
1.368e-02,0.48
1.369e-02,0.5
1.370e-02,0.52
1.371e-02,0.48
1.372e-02,0.5
1.373e-02,0.48
1.374e-02,0.48
1.375e-02,0.5
1.376e-02,0.5
1.377e-02,0.5
1.378e-02,0.48
1.379e-02,0.5
1.380e-02,0.5
1.381e-02,0.48
1.382e-02,0.48
1.383e-02,0.5
1.384e-02,0.5
1.385e-02,0.48
1.386e-02,0.5
1.387e-02,0.48
1.388e-02,0.48
1.389e-02,0.5
1.390e-02,0.48
1.391e-02,0.5
1.392e-02,0.48
1.393e-02,0.5
1.394e-02,0.5
1.395e-02,0.48
1.396e-02,0.48
1.397e-02,0.48
1.398e-02,0.46
1.399e-02,0.48
1.400e-02,0.5
1.401e-02,0.5
1.402e-02,0.5
1.403e-02,0.48
1.404e-02,0.48
1.405e-02,0.48
1.406e-02,0.48
1.407e-02,0.46
1.408e-02,0.48
1.409e-02,0.5
1.410e-02,0.48
1.411e-02,0.48
1.412e-02,0.5
1.413e-02,0.5
1.414e-02,0.48
1.415e-02,0.48
1.416e-02,0.5
1.417e-02,0.48
1.418e-02,0.5
1.419e-02,0.48
1.420e-02,0.48
1.421e-02,0.5
1.422e-02,0.48
1.423e-02,0.48
1.424e-02,0.5
1.425e-02,0.48
1.426e-02,0.48
1.427e-02,0.46
1.428e-02,0.5
1.429e-02,0.48
1.430e-02,0.52
1.431e-02,0.48
1.432e-02,0.48
1.433e-02,0.48
1.434e-02,0.5
1.435e-02,0.48
1.436e-02,0.5
1.437e-02,0.5
1.438e-02,0.5
1.439e-02,0.48
1.440e-02,0.48
1.441e-02,0.48
1.442e-02,0.46
1.443e-02,0.48
1.444e-02,0.5
1.445e-02,0.5
1.446e-02,0.5
1.447e-02,0.48
1.448e-02,0.48
1.449e-02,0.48
1.450e-02,0.48
1.451e-02,0.46
1.452e-02,0.48
1.453e-02,0.46
1.454e-02,0.5
1.455e-02,0.46
1.456e-02,0.48
1.457e-02,0.48
1.458e-02,0.5
1.459e-02,0.48
1.460e-02,0.5
1.461e-02,0.5
1.462e-02,0.5
1.463e-02,0.48
1.464e-02,0.48
1.465e-02,0.48
1.466e-02,0.48
1.467e-02,0.48
1.468e-02,0.5
1.469e-02,0.48
1.470e-02,0.48
1.471e-02,0.5
1.472e-02,0.48
1.473e-02,0.48
1.474e-02,0.48
1.475e-02,0.5
1.476e-02,0.52
1.477e-02,0.48
1.478e-02,0.5
1.479e-02,0.5
1.480e-02,0.48
1.481e-02,0.5
1.482e-02,0.46
1.483e-02,0.48
1.484e-02,0.48
1.485e-02,0.5
1.486e-02,0.48
1.487e-02,0.48
1.488e-02,0.48
1.489e-02,0.46
1.490e-02,0.48
1.491e-02,0.48
1.492e-02,0.48
1.493e-02,0.48
1.494e-02,0.48
1.495e-02,0.48
1.496e-02,0.48
1.497e-02,0.48
1.498e-02,0.48
1.499e-02,0.5
1.500e-02,0.5
1.501e-02,0.5
1.502e-02,0.5
1.503e-02,0.5
1.504e-02,0.48
1.505e-02,0.5
1.506e-02,0.5
1.507e-02,0.48
1.508e-02,0.48
1.509e-02,0.5
1.510e-02,0.5
1.511e-02,0.48
1.512e-02,0.5
1.513e-02,0.5
1.514e-02,0.46
1.515e-02,0.48
1.516e-02,0.48
1.517e-02,0.48
1.518e-02,0.48
1.519e-02,0.48
1.520e-02,0.48
1.521e-02,0.5
1.522e-02,0.48
1.523e-02,0.5
1.524e-02,0.48
1.525e-02,0.48
1.526e-02,0.48
1.527e-02,0.5
1.528e-02,0.46
1.529e-02,0.48
1.530e-02,0.48
1.531e-02,0.5
1.532e-02,0.48
1.533e-02,0.5
1.534e-02,0.5
1.535e-02,0.48
1.536e-02,0.52
1.537e-02,0.48
1.538e-02,0.48
1.539e-02,0.48
1.540e-02,0.48
1.541e-02,0.48
1.542e-02,0.48
1.543e-02,0.48
1.544e-02,0.48
1.545e-02,0.5
1.546e-02,0.5
1.547e-02,0.48
1.548e-02,0.5
1.549e-02,0.44
1.550e-02,0.46
1.551e-02,0.5
1.552e-02,0.5
1.553e-02,0.48
1.554e-02,0.5
1.555e-02,0.5
1.556e-02,0.48
1.557e-02,0.5
1.558e-02,0.5
1.559e-02,0.5
1.560e-02,0.5
1.561e-02,0.46
1.562e-02,0.5
1.563e-02,0.48
1.564e-02,0.48
1.565e-02,0.48
1.566e-02,0.5
1.567e-02,0.48
1.568e-02,0.48
1.569e-02,0.48
1.570e-02,0.48
1.571e-02,0.5
1.572e-02,0.48
1.573e-02,0.48
1.574e-02,0.48
1.575e-02,0.48
1.576e-02,0.5
1.577e-02,0.48
1.578e-02,0.48
1.579e-02,0.5
1.580e-02,0.5
1.581e-02,0.5
1.582e-02,0.46
1.583e-02,0.48
1.584e-02,0.46
1.585e-02,0.48
1.586e-02,0.48
1.587e-02,0.48
1.588e-02,0.5
1.589e-02,0.46
1.590e-02,0.48
1.591e-02,0.5
1.592e-02,0.5
1.593e-02,0.48
1.594e-02,0.48
1.595e-02,0.48
1.596e-02,0.48
1.597e-02,0.48
1.598e-02,0.5
1.599e-02,0.5
1.600e-02,0.48
1.601e-02,0.5
1.602e-02,0.48
1.603e-02,0.48
1.604e-02,0.5
1.605e-02,0.48
1.606e-02,0.5
1.607e-02,0.48
1.608e-02,0.5
1.609e-02,0.48
1.610e-02,0.48
1.611e-02,0.48
1.612e-02,0.5
1.613e-02,0.48
1.614e-02,0.48
1.615e-02,0.48
1.616e-02,0.48
1.617e-02,0.5
1.618e-02,0.5
1.619e-02,0.48
1.620e-02,0.48
1.621e-02,0.5
1.622e-02,0.48
1.623e-02,0.48
1.624e-02,0.5
1.625e-02,0.48
1.626e-02,0.5
1.627e-02,0.48
1.628e-02,0.48
1.629e-02,0.48
1.630e-02,0.5
1.631e-02,0.5
1.632e-02,0.48
1.633e-02,0.48
1.634e-02,0.48
1.635e-02,0.48
1.636e-02,0.46
1.637e-02,0.5
1.638e-02,0.5
1.639e-02,0.5
1.640e-02,0.5
1.641e-02,0.48
1.642e-02,0.48
1.643e-02,0.48
1.644e-02,0.48
1.645e-02,0.48
1.646e-02,0.48
1.647e-02,0.5
1.648e-02,0.5
1.649e-02,0.5
1.650e-02,0.48
1.651e-02,0.5
1.652e-02,0.48
1.653e-02,0.46
1.654e-02,0.48
1.655e-02,0.48
1.656e-02,0.48
1.657e-02,0.48
1.658e-02,0.48
1.659e-02,0.48
1.660e-02,0.46
1.661e-02,0.5
1.662e-02,0.48
1.663e-02,0.5
1.664e-02,0.5
1.665e-02,0.48
1.666e-02,0.5
1.667e-02,0.48
1.668e-02,0.48
1.669e-02,0.48
1.670e-02,0.48
1.671e-02,0.48
1.672e-02,0.48
1.673e-02,0.5
1.674e-02,0.46
1.675e-02,0.5
1.676e-02,0.5
1.677e-02,0.5
1.678e-02,0.48
1.679e-02,0.5
1.680e-02,0.5
1.681e-02,0.5
1.682e-02,0.5
1.683e-02,0.5
1.684e-02,0.48
1.685e-02,0.48
1.686e-02,0.48
1.687e-02,0.5
1.688e-02,0.48
1.689e-02,0.48
1.690e-02,0.48
1.691e-02,0.48
1.692e-02,0.5
1.693e-02,0.5
1.694e-02,0.48
1.695e-02,0.48
1.696e-02,0.46
1.697e-02,0.48
1.698e-02,0.48
1.699e-02,0.5
1.700e-02,0.48
1.701e-02,0.48
1.702e-02,0.48
1.703e-02,0.48
1.704e-02,0.48
1.705e-02,0.48
1.706e-02,0.5
1.707e-02,0.48
1.708e-02,0.48
1.709e-02,0.5
1.710e-02,0.5
1.711e-02,0.48
1.712e-02,0.5
1.713e-02,0.5
1.714e-02,0.48
1.715e-02,0.48
1.716e-02,0.5
1.717e-02,0.48
1.718e-02,0.48
1.719e-02,0.5
1.720e-02,0.48
1.721e-02,0.48
1.722e-02,0.48
1.723e-02,0.5
1.724e-02,0.48
1.725e-02,0.48
1.726e-02,0.48
1.727e-02,0.5
1.728e-02,0.48
1.729e-02,0.5
1.730e-02,0.48
1.731e-02,0.5
1.732e-02,0.48
1.733e-02,0.5
1.734e-02,0.5
1.735e-02,0.48
1.736e-02,0.48
1.737e-02,0.48
1.738e-02,0.44
1.739e-02,0.48
1.740e-02,0.48
1.741e-02,0.5
1.742e-02,0.5
1.743e-02,0.48
1.744e-02,0.48
1.745e-02,0.48
1.746e-02,0.5
1.747e-02,0.5
1.748e-02,0.48
1.749e-02,0.48
1.750e-02,0.5
1.751e-02,0.48
1.752e-02,0.46
1.753e-02,0.48
1.754e-02,0.5
1.755e-02,0.48
1.756e-02,0.46
1.757e-02,0.48
1.758e-02,0.5
1.759e-02,0.5
1.760e-02,0.48
1.761e-02,0.48
1.762e-02,0.5
1.763e-02,0.48
1.764e-02,0.5
1.765e-02,0.46
1.766e-02,0.48
1.767e-02,0.5
1.768e-02,0.5
1.769e-02,0.48
1.770e-02,0.48
1.771e-02,0.5
1.772e-02,0.48
1.773e-02,0.48
1.774e-02,0.48
1.775e-02,0.46
1.776e-02,0.5
1.777e-02,0.5
1.778e-02,0.5
1.779e-02,0.5
1.780e-02,0.48
1.781e-02,0.5
1.782e-02,0.48
1.783e-02,0.46
1.784e-02,0.48
1.785e-02,0.48
1.786e-02,0.48
1.787e-02,0.48
1.788e-02,0.46
1.789e-02,0.5
1.790e-02,0.48
1.791e-02,0.48
1.792e-02,0.5
1.793e-02,0.48
1.794e-02,0.5
1.795e-02,0.48
1.796e-02,0.48
1.797e-02,0.48
1.798e-02,0.48
1.799e-02,0.5
1.800e-02,0.5
1.801e-02,0.5
1.802e-02,0.5
1.803e-02,0.48
1.804e-02,0.48
1.805e-02,0.5
1.806e-02,0.48
1.807e-02,0.5
1.808e-02,0.46
1.809e-02,0.48
1.810e-02,0.48
1.811e-02,0.5
1.812e-02,0.46
1.813e-02,0.5
1.814e-02,0.48
1.815e-02,0.5
1.816e-02,0.5
1.817e-02,0.48
1.818e-02,0.5
1.819e-02,0.5
1.820e-02,0.46
1.821e-02,0.48
1.822e-02,0.48
1.823e-02,0.5
1.824e-02,0.5
1.825e-02,0.5
1.826e-02,0.48
1.827e-02,0.48
1.828e-02,0.5
1.829e-02,0.5
1.830e-02,0.48
1.831e-02,0.48
1.832e-02,0.5
1.833e-02,0.5
1.834e-02,0.5
1.835e-02,0.48
1.836e-02,0.48
1.837e-02,0.48
1.838e-02,0.48
1.839e-02,0.5
1.840e-02,0.48
1.841e-02,0.48
1.842e-02,0.5
1.843e-02,0.5
1.844e-02,0.48
1.845e-02,0.5
1.846e-02,0.5
1.847e-02,0.48
1.848e-02,0.48
1.849e-02,0.48
1.850e-02,0.48
1.851e-02,0.48
1.852e-02,0.48
1.853e-02,0.48
1.854e-02,0.46
1.855e-02,0.48
1.856e-02,0.48
1.857e-02,0.48
1.858e-02,0.48
1.859e-02,0.48
1.860e-02,0.5
1.861e-02,0.46
1.862e-02,0.5
1.863e-02,0.48
1.864e-02,0.48
1.865e-02,0.48
1.866e-02,0.5
1.867e-02,0.48
1.868e-02,0.46
1.869e-02,0.5
1.870e-02,0.5
1.871e-02,0.48
1.872e-02,0.48
1.873e-02,0.5
1.874e-02,0.5
1.875e-02,0.5
1.876e-02,0.48
1.877e-02,0.48
1.878e-02,0.48
1.879e-02,0.48
1.880e-02,0.5
1.881e-02,0.5
1.882e-02,0.5
1.883e-02,0.5
1.884e-02,0.48
1.885e-02,0.46
1.886e-02,0.46
1.887e-02,0.48
1.888e-02,0.5
1.889e-02,0.5
1.890e-02,0.5
1.891e-02,0.48
1.892e-02,0.48
1.893e-02,0.48
1.894e-02,0.48
1.895e-02,0.48
1.896e-02,0.5
1.897e-02,0.48
1.898e-02,0.5
1.899e-02,0.48
1.900e-02,0.5
1.901e-02,0.48
1.902e-02,0.5
1.903e-02,0.48
1.904e-02,0.48
1.905e-02,0.48
1.906e-02,0.48
1.907e-02,0.48
1.908e-02,0.48
1.909e-02,0.5
1.910e-02,0.5
1.911e-02,0.48
1.912e-02,0.46
1.913e-02,0.48
1.914e-02,0.48
1.915e-02,0.5
1.916e-02,0.48
1.917e-02,0.5
1.918e-02,0.5
1.919e-02,0.48
1.920e-02,0.48
1.921e-02,0.48
1.922e-02,0.48
1.923e-02,0.5
1.924e-02,0.5
1.925e-02,0.48
1.926e-02,0.5
1.927e-02,0.48
1.928e-02,0.46
1.929e-02,0.48
1.930e-02,0.48
1.931e-02,0.48
1.932e-02,0.48
1.933e-02,0.48
1.934e-02,0.48
1.935e-02,0.46
1.936e-02,0.48
1.937e-02,0.48
1.938e-02,0.5
1.939e-02,0.5
1.940e-02,0.48
1.941e-02,0.46
1.942e-02,0.5
1.943e-02,0.5
1.944e-02,0.48
1.945e-02,0.5
1.946e-02,0.48
1.947e-02,0.48
1.948e-02,0.46
1.949e-02,0.5
1.950e-02,0.48
1.951e-02,0.48
1.952e-02,0.48
1.953e-02,0.48
1.954e-02,0.5
1.955e-02,0.48
1.956e-02,0.5
1.957e-02,0.48
1.958e-02,0.48
1.959e-02,0.5
1.960e-02,0.48
1.961e-02,0.48
1.962e-02,0.5
1.963e-02,0.5
1.964e-02,0.5
1.965e-02,0.5
1.966e-02,0.5
1.967e-02,0.48
1.968e-02,0.48
1.969e-02,0.48
1.970e-02,0.48
1.971e-02,0.46
1.972e-02,0.48
1.973e-02,0.5
1.974e-02,0.48
1.975e-02,0.5
1.976e-02,0.5
1.977e-02,0.5
1.978e-02,0.48
1.979e-02,0.48
1.980e-02,0.48
1.981e-02,0.5
1.982e-02,0.5
1.983e-02,0.5
1.984e-02,0.48
1.985e-02,0.5
1.986e-02,0.48
1.987e-02,0.48
1.988e-02,0.5
1.989e-02,0.5
1.990e-02,0.48
1.991e-02,0.48
1.992e-02,0.48
1.993e-02,0.46
1.994e-02,0.46
1.995e-02,0.5
1.996e-02,0.48
1.997e-02,0.48
1.998e-02,0.5
1.999e-02,0.48
2.000e-02,0.48
2.001e-02,0.46
2.002e-02,0.48
2.003e-02,0.48
2.004e-02,0.48
2.005e-02,0.48
2.006e-02,0.48
2.007e-02,0.48
2.008e-02,0.48
2.009e-02,0.48
2.010e-02,0.5
2.011e-02,0.5
2.012e-02,0.48
2.013e-02,0.46
2.014e-02,0.5
2.015e-02,-0.5
2.016e-02,-0.48
2.017e-02,-0.5
2.018e-02,-0.46
2.019e-02,-0.48
2.020e-02,-0.46
2.021e-02,-0.48
2.022e-02,-0.48
2.023e-02,-0.48
2.024e-02,-0.48
2.025e-02,-0.48
2.026e-02,-0.46
2.027e-02,-0.48
2.028e-02,-0.46
2.029e-02,-0.5
2.030e-02,-0.48
2.031e-02,-0.46
2.032e-02,-0.46
2.033e-02,-0.48
2.034e-02,-0.48
2.035e-02,-0.48
2.036e-02,-0.5
2.037e-02,-0.48
